dt,averagetemperature,averagetemperatureuncertainty,city,country,latitude,longitude
1988-08-01,24.88,0.329,Peking,China,39.38N,116.53E
1992-07-01,26.755,0.276,Peking,China,39.38N,116.53E
1992-08-01,24.787,0.219,Peking,China,39.38N,116.53E
1996-07-01,25.441999999999997,0.256,Peking,China,39.38N,116.53E
1996-08-01,24.035,0.215,Peking,China,39.38N,116.53E
2000-07-01,28.936,0.4,Peking,China,39.38N,116.53E
2000-08-01,25.947,0.362,Peking,China,39.38N,116.53E
2004-07-01,25.671999999999997,0.412,Peking,China,39.38N,116.53E
2004-08-01,24.498,0.262,Peking,China,39.38N,116.53E
2008-07-01,26.962,0.179,Peking,China,39.38N,116.53E
2008-08-01,25.809,0.262,Peking,China,39.38N,116.53E
2012-07-01,26.995,0.6809999999999999,Peking,China,39.38N,116.53E
2012-08-01,25.574,0.391,Peking,China,39.38N,116.53E
1920-07-01,24.498,0.524,Pune,India,18.48N,74.37E
1920-08-01,24.449,0.71,Pune,India,18.48N,74.37E
1924-07-01,25.248,0.35600000000000004,Pune,India,18.48N,74.37E
1924-08-01,24.811,0.28600000000000003,Pune,India,18.48N,74.37E
1928-07-01,24.648000000000003,0.262,Pune,India,18.48N,74.37E
1928-08-01,24.256,0.416,Pune,India,18.48N,74.37E
1932-07-01,24.394,0.261,Pune,India,18.48N,74.37E
1932-08-01,24.88,0.177,Pune,India,18.48N,74.37E
1936-07-01,24.903,0.353,Pune,India,18.48N,74.37E
1936-08-01,24.495,0.142,Pune,India,18.48N,74.37E
1948-07-01,25.018,0.233,Pune,India,18.48N,74.37E
1948-08-01,24.598000000000003,0.15,Pune,India,18.48N,74.37E
1952-07-01,25.171999999999997,0.21,Pune,India,18.48N,74.37E
1952-08-01,24.465999999999998,0.468,Pune,India,18.48N,74.37E
1956-07-01,23.624,0.251,Pune,India,18.48N,74.37E
1956-08-01,23.981,0.307,Pune,India,18.48N,74.37E
1960-07-01,25.241999999999997,0.189,Pune,India,18.48N,74.37E
1960-08-01,24.244,0.337,Pune,India,18.48N,74.37E
1964-07-01,24.656,0.271,Pune,India,18.48N,74.37E
1964-08-01,23.85,0.394,Pune,India,18.48N,74.37E
1968-07-01,25.129,0.443,Pune,India,18.48N,74.37E
1968-08-01,24.412,0.539,Pune,India,18.48N,74.37E
1972-07-01,25.281,0.322,Pune,India,18.48N,74.37E
1972-08-01,25.017,0.394,Pune,India,18.48N,74.37E
1976-07-01,24.875,0.308,Pune,India,18.48N,74.37E
1976-08-01,24.37,0.14300000000000002,Pune,India,18.48N,74.37E
1980-07-01,24.976000000000006,0.508,Pune,India,18.48N,74.37E
1980-08-01,24.151,0.42,Pune,India,18.48N,74.37E
1984-07-01,24.546999999999997,0.369,Pune,India,18.48N,74.37E
1984-08-01,23.914,0.292,Pune,India,18.48N,74.37E
1988-07-01,24.96,0.521,Pune,India,18.48N,74.37E
1988-08-01,24.897,0.304,Pune,India,18.48N,74.37E
1992-07-01,26.01,0.28300000000000003,Pune,India,18.48N,74.37E
1992-08-01,24.433000000000003,0.189,Pune,India,18.48N,74.37E
1996-07-01,25.351000000000006,0.267,Pune,India,18.48N,74.37E
1996-08-01,24.501,0.236,Pune,India,18.48N,74.37E
2000-07-01,24.93,0.371,Pune,India,18.48N,74.37E
2000-08-01,25.085,0.361,Pune,India,18.48N,74.37E
2004-07-01,25.340999999999998,0.237,Pune,India,18.48N,74.37E
2004-08-01,24.395,0.278,Pune,India,18.48N,74.37E
2008-07-01,25.523000000000003,0.501,Pune,India,18.48N,74.37E
2008-08-01,24.536,0.331,Pune,India,18.48N,74.37E
2012-07-01,25.671000000000006,0.415,Pune,India,18.48N,74.37E
2012-08-01,25.043000000000003,0.4970000000000001,Pune,India,18.48N,74.37E
1920-07-01,26.704,0.305,Rangoon,Burma,16.87N,95.44E
1920-08-01,26.853,0.34,Rangoon,Burma,16.87N,95.44E
1924-07-01,26.289,0.56,Rangoon,Burma,16.87N,95.44E
1924-08-01,26.612,0.398,Rangoon,Burma,16.87N,95.44E
1928-07-01,26.492,0.208,Rangoon,Burma,16.87N,95.44E
1928-08-01,26.58,0.201,Rangoon,Burma,16.87N,95.44E
1932-07-01,26.369,0.35100000000000003,Rangoon,Burma,16.87N,95.44E
1932-08-01,27.079,0.575,Rangoon,Burma,16.87N,95.44E
1936-07-01,26.467,0.16899999999999998,Rangoon,Burma,16.87N,95.44E
1936-08-01,26.276999999999997,0.74,Rangoon,Burma,16.87N,95.44E
1948-07-01,26.696,0.249,Rangoon,Burma,16.87N,95.44E
1948-08-01,26.543000000000003,0.236,Rangoon,Burma,16.87N,95.44E
1952-07-01,26.972,0.236,Rangoon,Burma,16.87N,95.44E
1952-08-01,26.596,0.232,Rangoon,Burma,16.87N,95.44E
1956-07-01,26.634,0.435,Rangoon,Burma,16.87N,95.44E
1956-08-01,26.756,0.253,Rangoon,Burma,16.87N,95.44E
1960-07-01,27.212,0.242,Rangoon,Burma,16.87N,95.44E
1960-08-01,26.983,0.494,Rangoon,Burma,16.87N,95.44E
1964-07-01,27.225,0.453,Rangoon,Burma,16.87N,95.44E
1964-08-01,26.73,0.474,Rangoon,Burma,16.87N,95.44E
1968-07-01,26.968000000000004,0.365,Rangoon,Burma,16.87N,95.44E
1968-08-01,26.651,0.398,Rangoon,Burma,16.87N,95.44E
1972-07-01,26.85,0.387,Rangoon,Burma,16.87N,95.44E
1972-08-01,26.353,0.295,Rangoon,Burma,16.87N,95.44E
1976-07-01,26.551,0.748,Rangoon,Burma,16.87N,95.44E
1976-08-01,26.444000000000003,0.242,Rangoon,Burma,16.87N,95.44E
1980-07-01,26.825,0.542,Rangoon,Burma,16.87N,95.44E
1980-08-01,26.765,0.24,Rangoon,Burma,16.87N,95.44E
1984-07-01,26.808000000000003,0.85,Rangoon,Burma,16.87N,95.44E
1984-08-01,26.553,0.321,Rangoon,Burma,16.87N,95.44E
1988-07-01,27.139,0.205,Rangoon,Burma,16.87N,95.44E
1988-08-01,27.169,0.34,Rangoon,Burma,16.87N,95.44E
1992-07-01,26.656999999999996,0.166,Rangoon,Burma,16.87N,95.44E
1992-08-01,26.585,0.14300000000000002,Rangoon,Burma,16.87N,95.44E
1996-07-01,27.482,0.332,Rangoon,Burma,16.87N,95.44E
1996-08-01,27.186,0.479,Rangoon,Burma,16.87N,95.44E
2000-07-01,27.078000000000003,0.214,Rangoon,Burma,16.87N,95.44E
2000-08-01,27.114,0.264,Rangoon,Burma,16.87N,95.44E
2004-07-01,26.478,0.568,Rangoon,Burma,16.87N,95.44E
2004-08-01,26.205,0.623,Rangoon,Burma,16.87N,95.44E
2008-07-01,26.778000000000002,0.234,Rangoon,Burma,16.87N,95.44E
2008-08-01,26.846999999999998,0.325,Rangoon,Burma,16.87N,95.44E
2012-07-01,26.483,2.035,Rangoon,Burma,16.87N,95.44E
2012-08-01,27.026,0.495,Rangoon,Burma,16.87N,95.44E
1920-07-01,23.413,1.24,Rio De Janeiro,Brazil,23.31S,42.82W
1920-08-01,20.456,0.72,Rio De Janeiro,Brazil,23.31S,42.82W
1924-07-01,22.108,0.502,Rio De Janeiro,Brazil,23.31S,42.82W
1924-08-01,21.145,0.514,Rio De Janeiro,Brazil,23.31S,42.82W
1928-07-01,22.741,0.531,Rio De Janeiro,Brazil,23.31S,42.82W
1928-08-01,21.869,0.412,Rio De Janeiro,Brazil,23.31S,42.82W
1932-07-01,23.761,0.387,Rio De Janeiro,Brazil,23.31S,42.82W
1932-08-01,21.568,0.38,Rio De Janeiro,Brazil,23.31S,42.82W
1936-07-01,23.199,0.5770000000000001,Rio De Janeiro,Brazil,23.31S,42.82W
1936-08-01,21.564,0.7659999999999999,Rio De Janeiro,Brazil,23.31S,42.82W
1948-07-01,23.994,1.162,Rio De Janeiro,Brazil,23.31S,42.82W
1948-08-01,21.724,0.853,Rio De Janeiro,Brazil,23.31S,42.82W
1952-07-01,22.763,0.433,Rio De Janeiro,Brazil,23.31S,42.82W
1952-08-01,23.021,0.745,Rio De Janeiro,Brazil,23.31S,42.82W
1956-07-01,22.287,0.55,Rio De Janeiro,Brazil,23.31S,42.82W
1956-08-01,20.897,0.569,Rio De Janeiro,Brazil,23.31S,42.82W
1960-07-01,22.651,0.563,Rio De Janeiro,Brazil,23.31S,42.82W
1960-08-01,22.702,0.5379999999999999,Rio De Janeiro,Brazil,23.31S,42.82W
1964-07-01,21.113000000000003,0.728,Rio De Janeiro,Brazil,23.31S,42.82W
1964-08-01,22.529,0.5489999999999999,Rio De Janeiro,Brazil,23.31S,42.82W
1968-07-01,22.173000000000002,0.718,Rio De Janeiro,Brazil,23.31S,42.82W
1968-08-01,21.247,0.58,Rio De Janeiro,Brazil,23.31S,42.82W
1972-07-01,23.251,0.556,Rio De Janeiro,Brazil,23.31S,42.82W
1972-08-01,23.156,0.4320000000000001,Rio De Janeiro,Brazil,23.31S,42.82W
1976-07-01,22.025,0.381,Rio De Janeiro,Brazil,23.31S,42.82W
1976-08-01,22.231,0.334,Rio De Janeiro,Brazil,23.31S,42.82W
1980-07-01,23.592,0.35700000000000004,Rio De Janeiro,Brazil,23.31S,42.82W
1980-08-01,23.19,0.403,Rio De Janeiro,Brazil,23.31S,42.82W
1984-07-01,24.068,0.494,Rio De Janeiro,Brazil,23.31S,42.82W
1984-08-01,21.843000000000004,0.377,Rio De Janeiro,Brazil,23.31S,42.82W
1988-07-01,21.255,0.306,Rio De Janeiro,Brazil,23.31S,42.82W
1988-08-01,22.495,0.727,Rio De Janeiro,Brazil,23.31S,42.82W
1992-07-01,22.85,0.321,Rio De Janeiro,Brazil,23.31S,42.82W
1992-08-01,22.018,0.298,Rio De Janeiro,Brazil,23.31S,42.82W
1996-07-01,21.802,0.433,Rio De Janeiro,Brazil,23.31S,42.82W
1996-08-01,22.048000000000002,0.439,Rio De Janeiro,Brazil,23.31S,42.82W
2000-07-01,22.049,0.456,Rio De Janeiro,Brazil,23.31S,42.82W
2000-08-01,22.447,0.425,Rio De Janeiro,Brazil,23.31S,42.82W
2004-07-01,22.823,0.386,Rio De Janeiro,Brazil,23.31S,42.82W
2004-08-01,22.428,0.379,Rio De Janeiro,Brazil,23.31S,42.82W
2008-07-01,23.361,0.4970000000000001,Rio De Janeiro,Brazil,23.31S,42.82W
2008-08-01,23.855,0.552,Rio De Janeiro,Brazil,23.31S,42.82W
2012-07-01,23.735,0.5820000000000001,Rio De Janeiro,Brazil,23.31S,42.82W
2012-08-01,23.517,0.555,Rio De Janeiro,Brazil,23.31S,42.82W
1920-07-01,34.412,1.943,Riyadh,Saudi Arabia,24.92N,46.11E
1920-08-01,35.277,0.893,Riyadh,Saudi Arabia,24.92N,46.11E
1924-07-01,35.79,0.924,Riyadh,Saudi Arabia,24.92N,46.11E
1924-08-01,34.882,0.6659999999999999,Riyadh,Saudi Arabia,24.92N,46.11E
1928-07-01,35.157000000000004,0.588,Riyadh,Saudi Arabia,24.92N,46.11E
1928-08-01,34.262,0.6609999999999999,Riyadh,Saudi Arabia,24.92N,46.11E
1932-07-01,34.748000000000005,0.634,Riyadh,Saudi Arabia,24.92N,46.11E
1932-08-01,34.462,0.821,Riyadh,Saudi Arabia,24.92N,46.11E
1936-07-01,34.882000000000005,0.575,Riyadh,Saudi Arabia,24.92N,46.11E
1936-08-01,35.565,0.66,Riyadh,Saudi Arabia,24.92N,46.11E
1948-07-01,35.098,0.526,Riyadh,Saudi Arabia,24.92N,46.11E
1948-08-01,34.695,0.643,Riyadh,Saudi Arabia,24.92N,46.11E
1952-07-01,33.923,1.65,Riyadh,Saudi Arabia,24.92N,46.11E
1952-08-01,35.169000000000004,0.5489999999999999,Riyadh,Saudi Arabia,24.92N,46.11E
1956-07-01,35.056999999999995,0.358,Riyadh,Saudi Arabia,24.92N,46.11E
1956-08-01,35.105,0.93,Riyadh,Saudi Arabia,24.92N,46.11E
1960-07-01,34.84,1.154,Riyadh,Saudi Arabia,24.92N,46.11E
1960-08-01,34.156,2.12,Riyadh,Saudi Arabia,24.92N,46.11E
1964-07-01,35.181000000000004,0.614,Riyadh,Saudi Arabia,24.92N,46.11E
1964-08-01,34.654,0.848,Riyadh,Saudi Arabia,24.92N,46.11E
1968-07-01,35.61700000000001,0.6,Riyadh,Saudi Arabia,24.92N,46.11E
1968-08-01,34.12,0.605,Riyadh,Saudi Arabia,24.92N,46.11E
1972-07-01,34.510000000000005,0.462,Riyadh,Saudi Arabia,24.92N,46.11E
1972-08-01,34.977,0.517,Riyadh,Saudi Arabia,24.92N,46.11E
1976-07-01,34.306999999999995,0.48,Riyadh,Saudi Arabia,24.92N,46.11E
1976-08-01,34.359,0.685,Riyadh,Saudi Arabia,24.92N,46.11E
1980-07-01,35.78800000000001,0.653,Riyadh,Saudi Arabia,24.92N,46.11E
1980-08-01,34.306999999999995,0.5670000000000001,Riyadh,Saudi Arabia,24.92N,46.11E
1984-07-01,35.198,0.363,Riyadh,Saudi Arabia,24.92N,46.11E
1984-08-01,32.869,0.339,Riyadh,Saudi Arabia,24.92N,46.11E
1988-07-01,36.296,0.35700000000000004,Riyadh,Saudi Arabia,24.92N,46.11E
1988-08-01,35.88,0.44,Riyadh,Saudi Arabia,24.92N,46.11E
1992-07-01,34.506,0.451,Riyadh,Saudi Arabia,24.92N,46.11E
1992-08-01,35.052,0.438,Riyadh,Saudi Arabia,24.92N,46.11E
1996-07-01,37.19900000000001,0.455,Riyadh,Saudi Arabia,24.92N,46.11E
1996-08-01,36.47,0.221,Riyadh,Saudi Arabia,24.92N,46.11E
2000-07-01,37.732,0.39,Riyadh,Saudi Arabia,24.92N,46.11E
2000-08-01,37.455999999999996,0.324,Riyadh,Saudi Arabia,24.92N,46.11E
2004-07-01,36.542,0.384,Riyadh,Saudi Arabia,24.92N,46.11E
2004-08-01,36.015,0.424,Riyadh,Saudi Arabia,24.92N,46.11E
2008-07-01,36.801,0.221,Riyadh,Saudi Arabia,24.92N,46.11E
2008-08-01,36.319,0.258,Riyadh,Saudi Arabia,24.92N,46.11E
2012-07-01,37.859,0.66,Riyadh,Saudi Arabia,24.92N,46.11E
2012-08-01,37.143,0.5820000000000001,Riyadh,Saudi Arabia,24.92N,46.11E
1920-07-01,22.375999999999998,0.568,Rome,Italy,42.59N,13.09E
1920-08-01,20.731,0.436,Rome,Italy,42.59N,13.09E
1924-07-01,22.003,0.722,Rome,Italy,42.59N,13.09E
1924-08-01,19.422,0.772,Rome,Italy,42.59N,13.09E
1928-07-01,24.252,0.32299999999999995,Rome,Italy,42.59N,13.09E
1928-08-01,23.709,0.322,Rome,Italy,42.59N,13.09E
1932-07-01,20.964,0.383,Rome,Italy,42.59N,13.09E
1932-08-01,22.574,0.534,Rome,Italy,42.59N,13.09E
1936-07-01,22.298,0.7440000000000001,Rome,Italy,42.59N,13.09E
1936-08-01,21.026,0.391,Rome,Italy,42.59N,13.09E
1948-07-01,19.41,0.328,Rome,Italy,42.59N,13.09E
1948-08-01,21.512,0.402,Rome,Italy,42.59N,13.09E
1952-07-01,23.991,0.279,Rome,Italy,42.59N,13.09E
1952-08-01,23.221,0.326,Rome,Italy,42.59N,13.09E
1956-07-01,21.677,0.202,Rome,Italy,42.59N,13.09E
1956-08-01,22.745,0.398,Rome,Italy,42.59N,13.09E
1960-07-01,20.537,0.387,Rome,Italy,42.59N,13.09E
1960-08-01,21.565,0.682,Rome,Italy,42.59N,13.09E
1964-07-01,21.646,0.398,Rome,Italy,42.59N,13.09E
1964-08-01,21.094,0.409,Rome,Italy,42.59N,13.09E
1968-07-01,21.456999999999997,0.339,Rome,Italy,42.59N,13.09E
1968-08-01,19.741,0.232,Rome,Italy,42.59N,13.09E
1972-07-01,21.018,0.179,Rome,Italy,42.59N,13.09E
1972-08-01,20.069000000000003,0.28800000000000003,Rome,Italy,42.59N,13.09E
1976-07-01,21.156,0.399,Rome,Italy,42.59N,13.09E
1976-08-01,18.63,0.405,Rome,Italy,42.59N,13.09E
1980-07-01,19.926,0.334,Rome,Italy,42.59N,13.09E
1980-08-01,21.853,0.452,Rome,Italy,42.59N,13.09E
1984-07-01,21.886999999999997,0.332,Rome,Italy,42.59N,13.09E
1984-08-01,20.032,0.4,Rome,Italy,42.59N,13.09E
1988-07-01,24.026,0.6970000000000001,Rome,Italy,42.59N,13.09E
1988-08-01,23.119,0.415,Rome,Italy,42.59N,13.09E
1992-07-01,21.8,0.315,Rome,Italy,42.59N,13.09E
1992-08-01,24.294,0.417,Rome,Italy,42.59N,13.09E
1996-07-01,21.761,0.527,Rome,Italy,42.59N,13.09E
1996-08-01,21.731,0.336,Rome,Italy,42.59N,13.09E
2000-07-01,21.881,0.398,Rome,Italy,42.59N,13.09E
2000-08-01,23.877,0.708,Rome,Italy,42.59N,13.09E
2004-07-01,23.127,0.457,Rome,Italy,42.59N,13.09E
2004-08-01,22.825,0.47,Rome,Italy,42.59N,13.09E
2008-07-01,22.935,0.318,Rome,Italy,42.59N,13.09E
2008-08-01,23.221,0.383,Rome,Italy,42.59N,13.09E
2012-07-01,24.48,0.476,Rome,Italy,42.59N,13.09E
2012-08-01,24.731,0.5589999999999999,Rome,Italy,42.59N,13.09E
1920-07-01,16.555,0.872,São Paulo,Brazil,23.31S,46.31W
1920-08-01,15.255,0.873,São Paulo,Brazil,23.31S,46.31W
1924-07-01,15.940999999999999,0.386,São Paulo,Brazil,23.31S,46.31W
1924-08-01,16.112000000000002,0.505,São Paulo,Brazil,23.31S,46.31W
1928-07-01,16.488,0.335,São Paulo,Brazil,23.31S,46.31W
1928-08-01,16.688000000000002,0.511,São Paulo,Brazil,23.31S,46.31W
1932-07-01,17.715999999999998,0.394,São Paulo,Brazil,23.31S,46.31W
1932-08-01,16.735000000000007,0.222,São Paulo,Brazil,23.31S,46.31W
1936-07-01,16.929000000000002,0.465,São Paulo,Brazil,23.31S,46.31W
1936-08-01,16.323,0.8809999999999999,São Paulo,Brazil,23.31S,46.31W
1948-07-01,17.442999999999998,0.502,São Paulo,Brazil,23.31S,46.31W
1948-08-01,15.946000000000002,1.102,São Paulo,Brazil,23.31S,46.31W
1952-07-01,16.429000000000002,0.198,São Paulo,Brazil,23.31S,46.31W
1952-08-01,18.588,0.38,São Paulo,Brazil,23.31S,46.31W
1956-07-01,15.474,0.495,São Paulo,Brazil,23.31S,46.31W
1956-08-01,15.431,0.66,São Paulo,Brazil,23.31S,46.31W
1960-07-01,16.485,0.598,São Paulo,Brazil,23.31S,46.31W
1960-08-01,18.039,0.64,São Paulo,Brazil,23.31S,46.31W
1964-07-01,14.194,0.6809999999999999,São Paulo,Brazil,23.31S,46.31W
1964-08-01,17.642000000000003,0.328,São Paulo,Brazil,23.31S,46.31W
1968-07-01,15.657,0.7490000000000001,São Paulo,Brazil,23.31S,46.31W
1968-08-01,15.995,0.6409999999999999,São Paulo,Brazil,23.31S,46.31W
1972-07-01,16.452,0.51,São Paulo,Brazil,23.31S,46.31W
1972-08-01,18.057,0.339,São Paulo,Brazil,23.31S,46.31W
1976-07-01,15.597999999999999,0.371,São Paulo,Brazil,23.31S,46.31W
1976-08-01,17.179000000000002,0.29100000000000004,São Paulo,Brazil,23.31S,46.31W
1980-07-01,17.386,0.246,São Paulo,Brazil,23.31S,46.31W
1980-08-01,18.119,0.328,São Paulo,Brazil,23.31S,46.31W
1984-07-01,17.784000000000002,0.369,São Paulo,Brazil,23.31S,46.31W
1984-08-01,16.694000000000006,0.339,São Paulo,Brazil,23.31S,46.31W
1988-07-01,14.363,0.359,São Paulo,Brazil,23.31S,46.31W
1988-08-01,17.833000000000006,0.35,São Paulo,Brazil,23.31S,46.31W
1992-07-01,16.498,0.29,São Paulo,Brazil,23.31S,46.31W
1992-08-01,16.834,0.461,São Paulo,Brazil,23.31S,46.31W
1996-07-01,15.394,0.336,São Paulo,Brazil,23.31S,46.31W
1996-08-01,17.566000000000006,0.241,São Paulo,Brazil,23.31S,46.31W
2000-07-01,15.649,0.32,São Paulo,Brazil,23.31S,46.31W
2000-08-01,17.665000000000006,0.324,São Paulo,Brazil,23.31S,46.31W
2004-07-01,16.403000000000002,0.396,São Paulo,Brazil,23.31S,46.31W
2004-08-01,17.790000000000006,0.279,São Paulo,Brazil,23.31S,46.31W
2008-07-01,17.434,0.339,São Paulo,Brazil,23.31S,46.31W
2008-08-01,19.254,0.28300000000000003,São Paulo,Brazil,23.31S,46.31W
2012-07-01,17.577,0.919,São Paulo,Brazil,23.31S,46.31W
2012-08-01,19.069000000000006,0.966,São Paulo,Brazil,23.31S,46.31W
1920-07-01,17.927,0.436,Saint Petersburg,Russia,60.27N,29.19E
1920-08-01,15.764,0.466,Saint Petersburg,Russia,60.27N,29.19E
1924-07-01,16.069000000000003,0.481,Saint Petersburg,Russia,60.27N,29.19E
1924-08-01,16.551000000000002,0.626,Saint Petersburg,Russia,60.27N,29.19E
1928-07-01,13.677999999999999,0.368,Saint Petersburg,Russia,60.27N,29.19E
1928-08-01,14.34,0.239,Saint Petersburg,Russia,60.27N,29.19E
1932-07-01,18.672,0.4,Saint Petersburg,Russia,60.27N,29.19E
1932-08-01,17.125999999999998,0.28300000000000003,Saint Petersburg,Russia,60.27N,29.19E
1936-07-01,18.862,0.259,Saint Petersburg,Russia,60.27N,29.19E
1936-08-01,15.882,0.349,Saint Petersburg,Russia,60.27N,29.19E
1948-07-01,15.755999999999998,0.557,Saint Petersburg,Russia,60.27N,29.19E
1948-08-01,14.68,0.201,Saint Petersburg,Russia,60.27N,29.19E
1952-07-01,16.012999999999998,0.305,Saint Petersburg,Russia,60.27N,29.19E
1952-08-01,14.419,0.344,Saint Petersburg,Russia,60.27N,29.19E
1956-07-01,14.589,0.499,Saint Petersburg,Russia,60.27N,29.19E
1956-08-01,13.235999999999999,0.324,Saint Petersburg,Russia,60.27N,29.19E
1960-07-01,18.398,0.227,Saint Petersburg,Russia,60.27N,29.19E
1960-08-01,15.838,0.443,Saint Petersburg,Russia,60.27N,29.19E
1964-07-01,16.314,0.17600000000000002,Saint Petersburg,Russia,60.27N,29.19E
1964-08-01,14.605,0.312,Saint Petersburg,Russia,60.27N,29.19E
1968-07-01,13.947,0.395,Saint Petersburg,Russia,60.27N,29.19E
1968-08-01,16.541,0.233,Saint Petersburg,Russia,60.27N,29.19E
1972-07-01,20.059,0.444,Saint Petersburg,Russia,60.27N,29.19E
1972-08-01,18.046,0.268,Saint Petersburg,Russia,60.27N,29.19E
1976-07-01,15.270999999999999,0.385,Saint Petersburg,Russia,60.27N,29.19E
1976-08-01,14.231000000000002,0.282,Saint Petersburg,Russia,60.27N,29.19E
1980-07-01,16.051000000000002,0.273,Saint Petersburg,Russia,60.27N,29.19E
1980-08-01,14.75,0.301,Saint Petersburg,Russia,60.27N,29.19E
1984-07-01,15.612,0.3,Saint Petersburg,Russia,60.27N,29.19E
1984-08-01,14.989,0.337,Saint Petersburg,Russia,60.27N,29.19E
1988-07-01,19.714000000000002,0.329,Saint Petersburg,Russia,60.27N,29.19E
1988-08-01,14.809,0.226,Saint Petersburg,Russia,60.27N,29.19E
1992-07-01,16.348,0.262,Saint Petersburg,Russia,60.27N,29.19E
1992-08-01,15.527,0.324,Saint Petersburg,Russia,60.27N,29.19E
1996-07-01,14.755,0.279,Saint Petersburg,Russia,60.27N,29.19E
1996-08-01,17.111,0.464,Saint Petersburg,Russia,60.27N,29.19E
2000-07-01,16.887,0.27,Saint Petersburg,Russia,60.27N,29.19E
2000-08-01,15.39,0.269,Saint Petersburg,Russia,60.27N,29.19E
2004-07-01,16.845000000000002,0.246,Saint Petersburg,Russia,60.27N,29.19E
2004-08-01,16.688000000000002,0.175,Saint Petersburg,Russia,60.27N,29.19E
2008-07-01,16.221,0.269,Saint Petersburg,Russia,60.27N,29.19E
2008-08-01,15.011,0.22,Saint Petersburg,Russia,60.27N,29.19E
2012-07-01,17.733,0.261,Saint Petersburg,Russia,60.27N,29.19E
2012-08-01,15.219,0.34,Saint Petersburg,Russia,60.27N,29.19E
1920-07-01,23.15,0.4320000000000001,Salvador,Brazil,13.66S,38.81W
1920-08-01,22.393,0.7,Salvador,Brazil,13.66S,38.81W
1924-07-01,22.355999999999998,1.103,Salvador,Brazil,13.66S,38.81W
1924-08-01,22.07,1.088,Salvador,Brazil,13.66S,38.81W
1928-07-01,23.035999999999998,0.504,Salvador,Brazil,13.66S,38.81W
1928-08-01,22.952,0.541,Salvador,Brazil,13.66S,38.81W
1932-07-01,22.967,0.429,Salvador,Brazil,13.66S,38.81W
1932-08-01,22.476999999999997,0.565,Salvador,Brazil,13.66S,38.81W
1936-07-01,22.834,0.5379999999999999,Salvador,Brazil,13.66S,38.81W
1936-08-01,23.094,1.15,Salvador,Brazil,13.66S,38.81W
1948-07-01,23.386,0.715,Salvador,Brazil,13.66S,38.81W
1948-08-01,22.91,0.365,Salvador,Brazil,13.66S,38.81W
1952-07-01,23.533,0.433,Salvador,Brazil,13.66S,38.81W
1952-08-01,23.312,0.415,Salvador,Brazil,13.66S,38.81W
1956-07-01,23.603,0.5539999999999999,Salvador,Brazil,13.66S,38.81W
1956-08-01,22.449,0.411,Salvador,Brazil,13.66S,38.81W
1960-07-01,23.156,0.652,Salvador,Brazil,13.66S,38.81W
1960-08-01,23.136,0.687,Salvador,Brazil,13.66S,38.81W
1964-07-01,23.237,0.443,Salvador,Brazil,13.66S,38.81W
1964-08-01,23.372,0.484,Salvador,Brazil,13.66S,38.81W
1968-07-01,22.605999999999998,0.278,Salvador,Brazil,13.66S,38.81W
1968-08-01,22.616,0.728,Salvador,Brazil,13.66S,38.81W
1972-07-01,24.095,0.551,Salvador,Brazil,13.66S,38.81W
1972-08-01,23.937,0.261,Salvador,Brazil,13.66S,38.81W
1976-07-01,23.391,0.552,Salvador,Brazil,13.66S,38.81W
1976-08-01,23.151,0.269,Salvador,Brazil,13.66S,38.81W
1980-07-01,23.688,0.442,Salvador,Brazil,13.66S,38.81W
1980-08-01,23.677,0.341,Salvador,Brazil,13.66S,38.81W
1984-07-01,23.831,0.249,Salvador,Brazil,13.66S,38.81W
1984-08-01,23.659000000000002,0.215,Salvador,Brazil,13.66S,38.81W
1988-07-01,22.908,0.175,Salvador,Brazil,13.66S,38.81W
1988-08-01,22.651,0.331,Salvador,Brazil,13.66S,38.81W
1992-07-01,23.584,0.209,Salvador,Brazil,13.66S,38.81W
1992-08-01,23.306,0.317,Salvador,Brazil,13.66S,38.81W
1996-07-01,23.581999999999997,0.239,Salvador,Brazil,13.66S,38.81W
1996-08-01,23.474,0.3670000000000001,Salvador,Brazil,13.66S,38.81W
2000-07-01,23.783,0.326,Salvador,Brazil,13.66S,38.81W
2000-08-01,23.528000000000002,0.34700000000000003,Salvador,Brazil,13.66S,38.81W
2004-07-01,23.461,0.254,Salvador,Brazil,13.66S,38.81W
2004-08-01,23.474,0.194,Salvador,Brazil,13.66S,38.81W
2008-07-01,23.503,0.234,Salvador,Brazil,13.66S,38.81W
2008-08-01,23.874000000000002,0.391,Salvador,Brazil,13.66S,38.81W
2012-07-01,24.081999999999997,0.821,Salvador,Brazil,13.66S,38.81W
2012-08-01,23.529,0.54,Salvador,Brazil,13.66S,38.81W
1920-07-01,-2.162,0.241,Santiago,Chile,32.95S,69.89W
1920-08-01,0.5770000000000001,0.14400000000000002,Santiago,Chile,32.95S,69.89W
1924-07-01,-0.99,1.17,Santiago,Chile,32.95S,69.89W
1924-08-01,-0.38299999999999995,0.969,Santiago,Chile,32.95S,69.89W
1928-07-01,-0.797,0.636,Santiago,Chile,32.95S,69.89W
1928-08-01,0.037999999999999916,0.246,Santiago,Chile,32.95S,69.89W
1932-07-01,0.6449999999999999,0.435,Santiago,Chile,32.95S,69.89W
1932-08-01,-0.359,0.43,Santiago,Chile,32.95S,69.89W
1936-07-01,-0.547,0.331,Santiago,Chile,32.95S,69.89W
